n_neurons,n_cores,conn_prob,firing_rate,T_overhead,T_overhead_sem,overhead_pct,overhead_pct_sem,T_static,T_static_sem,T_stdp,T_stdp_sem,n_spikes_static,n_spikes_stdp,n_connections,spike_divergence,spike_divergence_sem
8000,8,0.1,40.0,43.8287871023252,0.416174593321455,127.31925456074433,0.6949803998378329,34.42431959999764,0.04712679605513358,78.25310670232284,0.41349771126314144,13140268.333333334,7235505.333333333,6400641.666666667,-44.93632204294295,0.32738200661266
8000,8,0.2,10.0,42.49866345735305,0.6325951886452817,48.71592187506498,0.23989648339023883,87.23772808065405,0.08116741434997456,129.7363915380071,0.6273663391870009,25780029.333333332,7093081.0,12800236.666666666,-72.48614086137924,0.015936114953421964
8000,8,0.2,20.0,42.291887298012924,2.052238901120607,48.2556392710691,0.7697715521229569,87.64133671599363,0.2653535798375489,129.93322401400656,2.0350115441785865,25884574.0,7057194.333333333,12799855.666666666,-72.7358755299848,0.3078265582311486
8000,8,0.2,40.0,44.74861304632698,0.6261836612766248,50.75220939592698,0.2534215950233406,88.1707684826785,0.1950215526955178,132.91938152900548,0.5950399748202033,26108554.0,7191326.333333333,12799066.333333334,-72.45604875841839,0.014128391533799859
16000,1,0.05,10.0,1164.0283810940068,3.089362757350584,147.94012810319322,0.23620848654058899,786.8239645446689,0.17519075933331002,1950.8523456386756,3.084391422039204,25345346.333333332,15632443.333333334,12798289.0,-38.32221318224911,0.13239448490769282
16000,1,0.05,20.0,1107.9315841249968,8.011232952409012,138.90839215820188,0.8405708788438974,797.5987389323321,3.8223327929664825,1905.5303230573288,7.040569965391797,25657060.666666668,15124926.666666666,12800690.0,-41.0496481131885,0.19548732289565154
16000,1,0.05,40.0,1020.4438261999846,10.470438327051397,126.4634734196796,0.7812600330828229,806.9079542150139,2.0769669298949536,1827.3517804149985,10.262372393004924,26282046.333333332,14499079.333333334,12803884.666666666,-44.8328144598242,0.20447820726110916
16000,2,0.05,10.0,575.1104363616905,2.759256035449515,152.45611355705594,1.0698011105883447,377.2301568913196,2.625657031999899,952.3405932530101,0.8481857222767052,25349424.666666668,15580412.0,12799439.666666666,-38.53741472973177,0.06595588295300268
16000,2,0.05,20.0,556.216426696997,2.4244598834947806,145.77288820466552,0.48253907467516927,381.5637005943572,0.8635065567286357,937.7801272913542,2.2654717286168418,25661469.666666668,15210110.0,12800017.333333334,-40.72782310327126,0.17262390218597912
16000,2,0.05,40.0,511.70859664967674,1.7372093219592573,131.8099874629462,0.5761103820442677,388.216861634651,1.6874300958858641,899.9254582843278,0.4128872725100225,26277653.0,14482608.0,12801001.333333334,-44.88623273806129,0.1611524215084426
16000,4,0.05,10.0,300.1413001336817,4.50630429815826,174.55558781456608,1.682239220365161,171.94597084599081,0.24497709808851648,472.0872709796725,4.499640502197008,25345771.0,15488841.666666666,12799874.333333334,-38.88986348068005,0.4367057768167185
16000,4,0.05,20.0,297.22852148633683,2.4349533242482355,171.08583246880573,1.2411106521411746,173.73064572166186,0.9511295088286261,470.9591672079987,2.2415062678259345,25666746.666666668,15228100.0,12800089.0,-40.66991992916102,0.19669345620811113
16000,4,0.05,40.0,275.9550289789913,2.586136354747661,156.3801049777343,0.9844231379348387,176.46428170532454,0.5053167839484859,452.41931068431586,2.5362878766432404,26272189.0,14566421.0,12799044.333333334,-44.55571048186582,0.17760655453879776
16000,8,0.05,10.0,145.56493973029623,1.44128885239441,175.74952113302936,1.3681957769387902,82.82522694335785,0.40514610604874657,228.39016667365408,1.383173954638365,25346145.0,15640524.666666666,12799741.0,-38.29225727215778,0.2949555378825401
16000,8,0.05,20.0,143.1909930756471,1.5095320274543422,172.85043394235197,1.220639263436092,82.840979805352,0.20436351086304616,226.0319728809991,1.4956344798573435,25662717.666666668,15160976.0,12802776.0,-40.922164573249255,0.1964881879274763
16000,8,0.05,40.0,133.4652411940042,0.6095742923391622,158.44004189644303,0.7525154239180281,84.2370650730057,0.35046444802445204,217.7023062670099,0.4987539358759051,26276407.666666668,14471500.666666666,12799999.666666666,-44.925857789484986,0.2814371736061882
